date,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation
2023-01-01 00:00:00+07:00,20.3,73.22629,1.9386592,0.0
2023-01-01 01:00:00+07:00,18.95,79.88433,3.319036,0.0
2023-01-01 02:00:00+07:00,17.25,89.172424,5.495161,0.0
2023-01-01 03:00:00+07:00,18.7,80.36438,4.2136917,0.0
2023-01-01 04:00:00+07:00,18.75,79.85673,0.71999997,0.0
2023-01-01 05:00:00+07:00,18.05,83.43799,3.219938,0.0
2023-01-01 06:00:00+07:00,17.75,85.02768,2.9024127,0.0
2023-01-01 07:00:00+07:00,16.6,91.444145,3.396233,0.0
2023-01-01 08:00:00+07:00,18.0,87.81933,1.4399999,0.0
2023-01-01 09:00:00+07:00,20.2,77.795975,1.2979984,0.0
2023-01-01 10:00:00+07:00,21.9,68.09775,1.8,0.0
2023-01-01 11:00:00+07:00,23.15,63.52376,3.319036,0.0
2023-01-01 12:00:00+07:00,24.25,59.643368,6.2145634,0.0
2023-01-01 13:00:00+07:00,24.8,56.797222,6.379216,0.0
2023-01-01 14:00:00+07:00,25.3,53.906643,6.12,0.0
2023-01-01 15:00:00+07:00,25.7,52.640903,5.3517847,0.0
2023-01-01 16:00:00+07:00,25.55,52.9414,4.6800003,0.0
2023-01-01 17:00:00+07:00,24.9,55.20673,5.506941,0.0
2023-01-01 18:00:00+07:00,23.25,63.5457,5.00128,0.0
2023-01-01 19:00:00+07:00,21.25,74.09587,6.489992,0.0
2023-01-01 20:00:00+07:00,21.55,71.36988,5.0142193,0.0
2023-01-01 21:00:00+07:00,21.4,70.66202,4.2136917,0.0
2023-01-01 22:00:00+07:00,19.05,81.708,6.489992,0.0
2023-01-01 23:00:00+07:00,19.05,80.15451,6.9527545,0.0
2023-01-02 00:00:00+07:00,18.5,81.63808,6.830519,0.0
2023-01-02 01:00:00+07:00,17.5,84.727936,7.42159,0.0
2023-01-02 02:00:00+07:00,18.65,78.56884,4.5536795,0.0
2023-01-02 03:00:00+07:00,16.25,86.81676,4.6938257,0.0
2023-01-02 04:00:00+07:00,16.0,85.672195,5.634891,0.0
2023-01-02 05:00:00+07:00,15.9,84.55319,6.12,0.0
2023-01-02 06:00:00+07:00,16.0,83.196915,5.1919937,0.0
2023-01-02 07:00:00+07:00,14.45,92.20517,6.6087217,0.0
2023-01-02 08:00:00+07:00,16.95,84.39485,4.0249224,0.0
2023-01-02 09:00:00+07:00,19.25,75.92529,1.1384199,0.0
2023-01-02 10:00:00+07:00,21.75,62.402344,1.0182338,0.0
2023-01-02 11:00:00+07:00,23.65,52.795277,1.8,0.0
2023-01-02 12:00:00+07:00,24.95,46.962364,3.4152596,0.0
2023-01-02 13:00:00+07:00,25.8,43.493046,3.319036,0.0
2023-01-02 14:00:00+07:00,26.25,42.211514,2.7416782,0.0
2023-01-02 15:00:00+07:00,26.4,42.531036,2.5455842,0.0
2023-01-02 16:00:00+07:00,26.3,42.642864,3.396233,0.0
2023-01-02 17:00:00+07:00,25.65,49.82378,3.096837,0.0
2023-01-02 18:00:00+07:00,22.5,59.80839,6.489992,0.0
2023-01-02 19:00:00+07:00,23.4,51.03517,4.6938257,0.0
2023-01-02 20:00:00+07:00,22.55,54.615967,3.9763298,0.0
2023-01-02 21:00:00+07:00,19.15,71.61794,6.28713,0.0
2023-01-02 22:00:00+07:00,18.95,71.1172,6.0347,0.0
2023-01-02 23:00:00+07:00,18.0,76.464714,7.8625183,0.0
2023-01-03 00:00:00+07:00,17.65,77.158676,5.5887027,0.0
2023-01-03 01:00:00+07:00,17.6,74.921,6.6185193,0.0
2023-01-03 02:00:00+07:00,16.95,75.55143,6.151683,0.0
2023-01-03 03:00:00+07:00,16.55,75.48557,6.12,0.0
2023-01-03 04:00:00+07:00,16.5,74.490105,6.763786,0.0
2023-01-03 05:00:00+07:00,16.35,73.97477,6.12,0.0
2023-01-03 06:00:00+07:00,15.85,75.61923,5.00128,0.0
2023-01-03 07:00:00+07:00,16.05,76.65634,5.495161,0.0
2023-01-03 08:00:00+07:00,17.55,72.02698,5.95906,0.0
2023-01-03 09:00:00+07:00,19.6,66.107544,2.8799999,0.0
2023-01-03 10:00:00+07:00,21.35,61.108944,2.0364676,0.0
2023-01-03 11:00:00+07:00,22.05,59.702377,2.0991426,0.0
2023-01-03 12:00:00+07:00,22.9,59.13419,4.39436,0.0
2023-01-03 13:00:00+07:00,23.9,55.671524,4.5536795,0.0
2023-01-03 14:00:00+07:00,24.8,52.749138,4.73506,0.0
2023-01-03 15:00:00+07:00,25.05,52.983784,4.896529,0.0
2023-01-03 16:00:00+07:00,24.75,54.639786,4.0249224,0.0
2023-01-03 17:00:00+07:00,24.15,57.187035,3.671294,0.0
2023-01-03 18:00:00+07:00,22.7,66.96628,3.319036,0.0
2023-01-03 19:00:00+07:00,21.15,74.55185,5.506941,0.0
2023-01-03 20:00:00+07:00,20.4,79.57645,5.154415,0.0
2023-01-03 21:00:00+07:00,20.55,75.167984,4.73506,0.0
2023-01-03 22:00:00+07:00,20.9,71.478645,3.219938,0.0
2023-01-03 23:00:00+07:00,19.7,76.9782,2.4149535,0.0
2023-01-04 00:00:00+07:00,18.85,80.901634,3.219938,0.0
2023-01-04 01:00:00+07:00,17.85,85.3116,4.829907,0.0
2023-01-04 02:00:00+07:00,17.55,85.830215,5.495161,0.0
2023-01-04 03:00:00+07:00,17.2,87.18657,5.815978,0.0
2023-01-04 04:00:00+07:00,17.1,86.61789,4.6938257,0.0
2023-01-04 05:00:00+07:00,16.5,88.82618,4.39436,0.0
2023-01-04 06:00:00+07:00,16.35,88.813965,4.1046314,0.0
2023-01-04 07:00:00+07:00,16.45,90.848335,4.1046314,0.0
2023-01-04 08:00:00+07:00,18.55,82.16978,3.7064266,0.0
2023-01-04 09:00:00+07:00,20.65,75.184395,2.1897945,0.0
2023-01-04 10:00:00+07:00,22.85,66.78406,1.8,0.0
2023-01-04 11:00:00+07:00,24.85,59.215816,1.8,0.0
2023-01-04 12:00:00+07:00,25.95,55.821728,3.7064266,0.0
2023-01-04 13:00:00+07:00,26.3,55.378033,4.8433046,0.0
2023-01-04 14:00:00+07:00,26.4,54.184,5.3517847,0.0
2023-01-04 15:00:00+07:00,26.95,51.300213,5.506941,0.0
2023-01-04 16:00:00+07:00,27.25,48.975487,6.638072,0.0
2023-01-04 17:00:00+07:00,26.1,53.422104,7.42159,0.0
2023-01-04 18:00:00+07:00,22.95,71.400085,7.145796,0.0
2023-01-04 19:00:00+07:00,23.2,68.3561,2.9024127,0.0
2023-01-04 20:00:00+07:00,22.0,75.16681,2.5455842,0.0
2023-01-04 21:00:00+07:00,21.9,74.205826,3.096837,0.0
2023-01-04 22:00:00+07:00,21.1,78.17697,4.6938257,0.0
2023-01-04 23:00:00+07:00,20.6,80.61874,5.315336,0.0
2023-01-05 00:00:00+07:00,20.3,82.38507,4.6938252,0.0
2023-01-05 01:00:00+07:00,18.75,89.28967,5.4477882,0.0
2023-01-05 02:00:00+07:00,18.85,86.7845,4.198285,0.0
2023-01-05 03:00:00+07:00,17.9,90.080795,3.8939953,0.0
2023-01-05 04:00:00+07:00,17.4,90.62206,4.1046314,0.0
2023-01-05 05:00:00+07:00,17.1,90.892006,4.39436,0.0
2023-01-05 06:00:00+07:00,16.85,91.16717,4.510787,0.0
2023-01-05 07:00:00+07:00,16.65,92.036156,3.396233,0.0
2023-01-05 08:00:00+07:00,18.35,85.91077,3.8939953,0.0
2023-01-05 09:00:00+07:00,20.8,76.90266,3.6,0.0
2023-01-05 10:00:00+07:00,23.25,66.65416,2.16,0.0
2023-01-05 11:00:00+07:00,24.95,59.806995,1.08,0.0
2023-01-05 12:00:00+07:00,26.25,55.365646,1.8,0.0
2023-01-05 13:00:00+07:00,27.45,50.617886,3.096837,0.0
2023-01-05 14:00:00+07:00,28.2,47.07802,4.3498964,0.0
2023-01-05 15:00:00+07:00,28.6,45.26608,5.991594,0.0
2023-01-05 16:00:00+07:00,28.55,45.835587,7.289445,0.0
2023-01-05 17:00:00+07:00,27.3,53.217476,5.634891,0.0
2023-01-05 18:00:00+07:00,26.2,55.7061,2.5455842,0.0
2023-01-05 19:00:00+07:00,25.45,57.13719,2.6208394,0.0
2023-01-05 20:00:00+07:00,25.0,60.008904,4.39436,0.0
2023-01-05 21:00:00+07:00,24.45,62.210674,1.0182338,0.0
2023-01-05 22:00:00+07:00,21.65,75.10956,5.315336,0.0
2023-01-05 23:00:00+07:00,21.05,77.43053,6.379216,0.0
2023-01-06 00:00:00+07:00,20.15,80.55895,6.0347,0.0
2023-01-06 01:00:00+07:00,18.75,85.13343,5.2416787,0.0
2023-01-06 02:00:00+07:00,18.4,83.47865,6.6087217,0.0
2023-01-06 03:00:00+07:00,18.2,81.07631,6.6087217,0.0
2023-01-06 04:00:00+07:00,18.0,79.23892,6.763786,0.0
2023-01-06 05:00:00+07:00,17.55,79.432,5.95906,0.0
2023-01-06 06:00:00+07:00,17.25,79.3895,5.3999996,0.0
2023-01-06 07:00:00+07:00,17.0,81.710304,5.1165614,0.0
2023-01-06 08:00:00+07:00,18.7,75.34768,5.692099,0.0
2023-01-06 09:00:00+07:00,20.75,69.86295,4.510787,0.0
2023-01-06 10:00:00+07:00,23.45,59.838604,4.73506,0.0
2023-01-06 11:00:00+07:00,25.1,52.99658,1.835647,0.0
2023-01-06 12:00:00+07:00,25.9,49.72906,1.484318,0.0
2023-01-06 13:00:00+07:00,26.9,46.879723,1.2979984,0.0
2023-01-06 14:00:00+07:00,27.75,44.029373,3.9763298,0.0
2023-01-06 15:00:00+07:00,28.05,43.54577,5.315336,0.0
2023-01-06 16:00:00+07:00,27.95,42.958984,4.6800003,0.0
2023-01-06 17:00:00+07:00,27.15,46.49538,5.4833565,0.0
2023-01-06 18:00:00+07:00,24.9,45.43451,9.422101,0.0
2023-01-06 19:00:00+07:00,23.35,50.85509,6.297428,0.0
2023-01-06 20:00:00+07:00,22.95,51.759327,11.183201,0.0
2023-01-06 21:00:00+07:00,22.05,52.20799,12.864649,0.0
2023-01-06 22:00:00+07:00,21.25,53.572235,13.0447235,0.0
2023-01-06 23:00:00+07:00,20.9,53.659473,13.0447235,0.0
2023-01-07 00:00:00+07:00,20.35,54.595802,14.007655,0.0
2023-01-07 01:00:00+07:00,19.75,56.09907,13.779114,0.0
2023-01-07 02:00:00+07:00,19.15,57.845074,13.049689,0.0
2023-01-07 03:00:00+07:00,18.55,59.259106,13.37825,0.0
2023-01-07 04:00:00+07:00,18.15,59.95858,13.37825,0.0
2023-01-07 05:00:00+07:00,17.7,60.8611,12.43434,0.0
2023-01-07 06:00:00+07:00,17.25,61.98915,12.43434,0.0
2023-01-07 07:00:00+07:00,16.35,68.772064,12.245293,0.0
2023-01-07 08:00:00+07:00,17.65,66.568886,11.440979,0.0
2023-01-07 09:00:00+07:00,19.9,57.075836,11.252519,0.0
2023-01-07 10:00:00+07:00,21.65,50.237404,10.8955765,0.0
2023-01-07 11:00:00+07:00,23.1,46.767345,8.287822,0.0
2023-01-07 12:00:00+07:00,24.4,43.535545,5.6920996,0.0
2023-01-07 13:00:00+07:00,25.35,40.728863,3.563818,0.0
2023-01-07 14:00:00+07:00,26.1,37.80916,4.072935,0.0
2023-01-07 15:00:00+07:00,26.55,34.437195,4.3349743,0.0
2023-01-07 16:00:00+07:00,26.4,33.70777,4.072935,0.0
2023-01-07 17:00:00+07:00,25.4,45.5714,2.0991426,0.0
2023-01-07 18:00:00+07:00,22.25,47.47477,6.6087217,0.0
2023-01-07 19:00:00+07:00,21.25,43.975346,9.72,0.0
2023-01-07 20:00:00+07:00,19.5,52.059036,6.130579,0.0
2023-01-07 21:00:00+07:00,17.85,60.288933,5.771239,0.0
2023-01-07 22:00:00+07:00,17.3,61.586994,5.95906,0.0
2023-01-07 23:00:00+07:00,17.1,60.719578,6.28713,0.0
2023-01-08 00:00:00+07:00,16.45,63.064167,6.5693827,0.0
2023-01-08 01:00:00+07:00,15.3,69.25384,6.0347,0.0
2023-01-08 02:00:00+07:00,14.1,74.825455,4.39436,0.0
2023-01-08 03:00:00+07:00,13.6,76.263214,4.829907,0.0
2023-01-08 04:00:00+07:00,13.45,75.9829,5.4833565,0.0
2023-01-08 05:00:00+07:00,12.65,79.25453,4.829907,0.0
2023-01-08 06:00:00+07:00,12.5,78.70004,5.1919937,0.0
2023-01-08 07:00:00+07:00,12.3,84.43177,6.12,0.0
2023-01-08 08:00:00+07:00,14.7,76.18676,3.7064266,0.0
2023-01-08 09:00:00+07:00,17.4,66.737114,2.5455842,0.0
2023-01-08 10:00:00+07:00,20.0,60.19826,2.5455842,0.0
2023-01-08 11:00:00+07:00,22.5,53.54129,2.4149535,0.0
2023-01-08 12:00:00+07:00,24.5,47.770733,2.5455842,0.0
2023-01-08 13:00:00+07:00,25.9,43.66357,3.5455887,0.0
2023-01-08 14:00:00+07:00,26.65,42.322506,5.1165614,0.0
2023-01-08 15:00:00+07:00,27.0,41.46013,6.1305785,0.0
2023-01-08 16:00:00+07:00,26.8,42.641792,6.193674,0.0
2023-01-08 17:00:00+07:00,25.7,49.19666,5.154415,0.0
2023-01-08 18:00:00+07:00,21.55,68.905205,7.8625183,0.0
2023-01-08 19:00:00+07:00,22.1,63.701134,6.151683,0.0
2023-01-08 20:00:00+07:00,22.6,59.44629,1.4399999,0.0
2023-01-08 21:00:00+07:00,20.7,67.85667,3.671294,0.0
2023-01-08 22:00:00+07:00,20.2,69.53213,3.5455887,0.0
2023-01-08 23:00:00+07:00,17.7,80.74921,6.6185193,0.0
2023-01-09 00:00:00+07:00,17.25,79.13182,5.6920996,0.0
2023-01-09 01:00:00+07:00,17.25,75.1077,3.4152596,0.0
2023-01-09 02:00:00+07:00,16.5,74.490105,3.7064266,0.0
2023-01-09 03:00:00+07:00,15.85,75.36971,4.0249224,0.0
2023-01-09 04:00:00+07:00,15.9,74.14166,5.692099,0.0
2023-01-09 05:00:00+07:00,15.15,77.79146,4.6102495,0.0
2023-01-09 06:00:00+07:00,14.4,82.186,4.198285,0.0
2023-01-09 07:00:00+07:00,13.9,88.611595,5.1165614,0.0
2023-01-09 08:00:00+07:00,16.4,77.7256,4.829907,0.0
2023-01-09 09:00:00+07:00,19.0,68.3993,2.7416782,0.0
2023-01-09 10:00:00+07:00,21.55,61.354053,3.096837,0.0
2023-01-09 11:00:00+07:00,23.9,53.72466,2.9024127,0.0
2023-01-09 12:00:00+07:00,25.5,48.03986,3.2399998,0.0
2023-01-09 13:00:00+07:00,26.6,44.431553,4.3498964,0.0
2023-01-09 14:00:00+07:00,27.2,44.16428,5.495161,0.0
2023-01-09 15:00:00+07:00,27.5,44.24642,5.3517847,0.0
2023-01-09 16:00:00+07:00,27.4,45.67141,4.8965297,0.0
2023-01-09 17:00:00+07:00,26.45,51.334656,5.815978,0.0
2023-01-09 18:00:00+07:00,23.0,66.180176,5.8603754,0.0
2023-01-09 19:00:00+07:00,22.7,64.44885,6.130579,0.0
2023-01-09 20:00:00+07:00,23.05,61.302135,4.6938252,0.0
2023-01-09 21:00:00+07:00,22.7,62.817165,0.5091169,0.0
2023-01-09 22:00:00+07:00,20.4,73.00932,3.8268526,0.0
2023-01-09 23:00:00+07:00,20.75,70.53972,1.2979984,0.0
2023-01-10 00:00:00+07:00,19.5,76.947266,4.32,0.0
2023-01-10 01:00:00+07:00,18.85,79.870544,4.1046314,0.0
2023-01-10 02:00:00+07:00,18.4,80.8422,3.396233,0.0
2023-01-10 03:00:00+07:00,18.3,79.28155,3.396233,0.0
2023-01-10 04:00:00+07:00,18.45,77.28193,4.0249224,0.0
2023-01-10 05:00:00+07:00,18.5,76.296585,4.3498964,0.0
2023-01-10 06:00:00+07:00,18.75,74.86985,3.6,0.0
2023-01-10 07:00:00+07:00,17.0,86.32952,4.1046314,0.0
2023-01-10 08:00:00+07:00,18.6,78.81499,2.9024127,0.0
2023-01-10 09:00:00+07:00,20.2,72.50666,2.968636,0.0
2023-01-10 10:00:00+07:00,22.2,65.80207,2.5959969,0.0
2023-01-10 11:00:00+07:00,24.65,58.232063,2.5455842,0.0
2023-01-10 12:00:00+07:00,26.6,51.538067,2.5455842,0.0
2023-01-10 13:00:00+07:00,27.7,48.78195,4.6102495,0.0
2023-01-10 14:00:00+07:00,28.25,47.393105,5.8603754,0.0
2023-01-10 15:00:00+07:00,28.4,46.682297,5.692099,0.0
2023-01-10 16:00:00+07:00,28.2,47.07802,5.315336,0.0
2023-01-10 17:00:00+07:00,27.35,52.06136,5.506941,0.0
2023-01-10 18:00:00+07:00,23.85,67.41293,7.2359104,0.0
2023-01-10 19:00:00+07:00,26.45,49.39533,1.9386592,0.0
2023-01-10 20:00:00+07:00,25.1,55.433853,2.5959969,0.0
2023-01-10 21:00:00+07:00,21.45,71.80806,4.510787,0.0
2023-01-10 22:00:00+07:00,20.3,75.60874,4.1046314,0.0
2023-01-10 23:00:00+07:00,22.65,62.604588,1.9386592,0.0
2023-01-11 00:00:00+07:00,20.7,73.53087,5.1544156,0.0
2023-01-11 01:00:00+07:00,20.4,75.86675,5.4119864,0.0
2023-01-11 02:00:00+07:00,21.15,71.983116,3.671294,0.0
2023-01-11 03:00:00+07:00,18.75,84.05424,7.0911775,0.0
2023-01-11 04:00:00+07:00,20.8,71.003426,2.7416782,0.0
2023-01-11 05:00:00+07:00,20.15,73.67154,2.4149535,0.0
2023-01-11 06:00:00+07:00,19.25,77.90289,2.0991426,0.0
2023-01-11 07:00:00+07:00,17.1,89.44713,7.0911775,0.0
2023-01-11 08:00:00+07:00,19.45,78.937256,5.154415,0.2
2023-01-11 09:00:00+07:00,21.2,76.72083,0.35999998,0.3
2023-01-11 10:00:00+07:00,22.7,74.34023,2.4149535,0.1
2023-01-11 11:00:00+07:00,24.6,69.2788,2.968636,0.0
2023-01-11 12:00:00+07:00,26.0,63.543476,4.896529,0.1
2023-01-11 13:00:00+07:00,26.6,61.33161,6.489992,0.1
2023-01-11 14:00:00+07:00,27.1,59.182728,7.4128532,0.0
2023-01-11 15:00:00+07:00,27.35,57.054836,7.42159,0.0
2023-01-11 16:00:00+07:00,27.2,57.198204,6.6087217,0.0
2023-01-11 17:00:00+07:00,26.55,58.68348,5.95906,0.0
2023-01-11 18:00:00+07:00,23.45,74.23281,6.297428,0.0
2023-01-11 19:00:00+07:00,26.55,53.53617,0.8049845,0.0
2023-01-11 20:00:00+07:00,25.6,56.810963,4.0249224,0.0
2023-01-11 21:00:00+07:00,24.95,59.051163,4.8965297,0.0
2023-01-11 22:00:00+07:00,23.9,63.68798,4.2136917,0.0
2023-01-11 23:00:00+07:00,22.6,69.99315,2.9024127,0.0
2023-01-12 00:00:00+07:00,21.0,78.90781,3.8773184,0.0
2023-01-12 01:00:00+07:00,20.5,81.89042,2.6208394,0.0
2023-01-12 02:00:00+07:00,19.1,89.31676,2.0991426,0.0
2023-01-12 03:00:00+07:00,18.7,91.28635,4.072935,0.0
2023-01-12 04:00:00+07:00,18.85,89.29741,4.510787,0.0
2023-01-12 05:00:00+07:00,19.4,85.74345,3.96,0.0
2023-01-12 06:00:00+07:00,18.5,88.98724,4.73506,0.0
2023-01-12 07:00:00+07:00,17.75,88.36073,5.6920996,0.0
2023-01-12 08:00:00+07:00,19.9,80.26982,4.5536795,0.0
2023-01-12 09:00:00+07:00,22.0,76.36182,3.6,0.0
2023-01-12 10:00:00+07:00,23.75,75.21562,3.5455887,0.0
2023-01-12 11:00:00+07:00,25.3,66.44589,4.6800003,0.0
2023-01-12 12:00:00+07:00,26.55,61.512604,6.489992,0.0
2023-01-12 13:00:00+07:00,27.65,54.32518,7.9036193,0.0
2023-01-12 14:00:00+07:00,28.5,48.221096,9.028754,0.0
2023-01-12 15:00:00+07:00,28.8,45.03126,9.085988,0.0
2023-01-12 16:00:00+07:00,28.65,43.29029,8.669949,0.0
2023-01-12 17:00:00+07:00,27.75,46.061512,7.5942073,0.0
2023-01-12 18:00:00+07:00,24.25,55.044262,6.9153743,0.0
2023-01-12 19:00:00+07:00,21.95,65.538635,8.350138,0.0
2023-01-12 20:00:00+07:00,21.8,64.461136,5.1165614,0.0
2023-01-12 21:00:00+07:00,20.65,73.05328,2.7416782,0.0
2023-01-12 22:00:00+07:00,20.45,73.01812,0.8049845,0.0
2023-01-12 23:00:00+07:00,19.05,78.37499,2.968636,0.0
2023-01-13 00:00:00+07:00,18.1,81.0632,5.1544156,0.0
2023-01-13 01:00:00+07:00,18.05,77.471115,5.1544156,0.0
2023-01-13 02:00:00+07:00,18.1,73.55361,4.6800003,0.0
2023-01-13 03:00:00+07:00,17.9,71.85544,5.506941,0.0
2023-01-13 04:00:00+07:00,17.8,71.602036,5.1544156,0.0
2023-01-13 05:00:00+07:00,18.95,66.18679,2.7416782,0.0
2023-01-13 06:00:00+07:00,18.9,66.611786,1.1384199,0.0
2023-01-13 07:00:00+07:00,17.5,75.88876,2.4149535,0.0
2023-01-13 08:00:00+07:00,17.55,78.153175,0.8049845,0.0
2023-01-13 09:00:00+07:00,19.65,74.77876,1.1384199,0.0
2023-01-13 10:00:00+07:00,21.95,68.10773,2.0991426,0.0
2023-01-13 11:00:00+07:00,23.9,62.48403,3.4152596,0.0
2023-01-13 12:00:00+07:00,25.55,56.258667,4.829907,0.0
2023-01-13 13:00:00+07:00,26.75,48.063614,5.6233797,0.0
2023-01-13 14:00:00+07:00,27.35,43.9198,7.42159,0.0
2023-01-13 15:00:00+07:00,27.6,43.141647,8.209263,0.0
2023-01-13 16:00:00+07:00,27.85,42.516052,5.815978,0.0
2023-01-13 17:00:00+07:00,27.35,48.37836,3.4152596,0.0
2023-01-13 18:00:00+07:00,24.15,56.09393,7.8954163,0.0
2023-01-13 19:00:00+07:00,22.4,57.315388,5.2416787,0.0
2023-01-13 20:00:00+07:00,20.55,64.818085,4.3349743,0.0
2023-01-13 21:00:00+07:00,19.4,68.47939,3.319036,0.0
2023-01-13 22:00:00+07:00,18.45,72.19117,4.802999,0.0
2023-01-13 23:00:00+07:00,17.5,76.88467,6.130579,0.0
2023-01-14 00:00:00+07:00,18.65,70.829765,5.4477882,0.0
2023-01-14 01:00:00+07:00,17.45,75.141,6.162207,0.0
2023-01-14 02:00:00+07:00,16.4,79.0095,6.2145634,0.0
2023-01-14 03:00:00+07:00,15.8,79.18246,5.0142193,0.0
2023-01-14 04:00:00+07:00,16.75,71.17095,2.8116899,0.0
2023-01-14 05:00:00+07:00,17.05,68.00486,1.5273507,0.0
2023-01-14 06:00:00+07:00,16.75,68.16973,0.5091169,0.0
2023-01-14 07:00:00+07:00,15.6,73.844185,2.4149535,0.0
2023-01-14 08:00:00+07:00,16.05,73.43497,2.0364676,0.0
2023-01-14 09:00:00+07:00,18.9,66.611786,0.8049845,0.0
2023-01-14 10:00:00+07:00,21.35,61.308025,2.5959969,0.0
2023-01-14 11:00:00+07:00,23.35,57.546875,3.6,0.0
2023-01-14 12:00:00+07:00,25.0,54.352306,4.3349743,0.0
2023-01-14 13:00:00+07:00,26.3,50.967815,5.3999996,0.0
2023-01-14 14:00:00+07:00,27.2,46.96046,5.495161,0.0
2023-01-14 15:00:00+07:00,27.8,42.640366,5.154415,0.0
2023-01-14 16:00:00+07:00,27.95,39.994144,4.829907,0.0
2023-01-14 17:00:00+07:00,26.7,43.883965,4.8965297,0.0
2023-01-14 18:00:00+07:00,25.75,38.47259,4.198285,0.0
2023-01-14 19:00:00+07:00,21.15,60.46839,6.297428,0.0
2023-01-14 20:00:00+07:00,20.05,68.60897,5.3517847,0.0
2023-01-14 21:00:00+07:00,21.5,59.572266,1.0182338,0.0
2023-01-14 22:00:00+07:00,17.85,78.197784,3.6,0.0
2023-01-14 23:00:00+07:00,17.85,77.44055,3.8773184,0.0
2023-01-15 00:00:00+07:00,18.75,71.77727,4.0249224,0.0
2023-01-15 01:00:00+07:00,18.75,70.6181,3.6,0.0
2023-01-15 02:00:00+07:00,18.45,70.10138,4.0249224,0.0
2023-01-15 03:00:00+07:00,18.0,69.78518,4.379589,0.0
2023-01-15 04:00:00+07:00,17.65,69.259415,3.0758414,0.0
2023-01-15 05:00:00+07:00,17.4,68.98192,2.0364676,0.0
2023-01-15 06:00:00+07:00,17.1,69.3797,1.0182338,0.0
2023-01-15 07:00:00+07:00,16.15,72.48625,1.1384199,0.0
2023-01-15 08:00:00+07:00,16.25,73.71348,1.0182338,0.0
2023-01-15 09:00:00+07:00,18.85,69.26853,1.5273507,0.0
2023-01-15 10:00:00+07:00,21.45,62.53705,3.0547013,0.0
2023-01-15 11:00:00+07:00,23.95,53.217026,4.0249224,0.0
2023-01-15 12:00:00+07:00,26.05,42.994766,4.5536795,0.0
2023-01-15 13:00:00+07:00,27.45,36.101818,4.802999,0.0
2023-01-15 14:00:00+07:00,28.2,31.89948,2.5959969,0.0
2023-01-15 15:00:00+07:00,28.5,29.408878,1.484318,0.0
2023-01-15 16:00:00+07:00,28.25,30.142817,2.968636,0.0
2023-01-15 17:00:00+07:00,26.5,47.22792,4.73506,0.0
2023-01-15 18:00:00+07:00,21.65,57.69478,9.360001,0.0
2023-01-15 19:00:00+07:00,22.85,43.685036,6.12,0.0
2023-01-15 20:00:00+07:00,23.2,40.668045,1.8,0.0
2023-01-15 21:00:00+07:00,19.65,54.781033,3.8268526,0.0
2023-01-15 22:00:00+07:00,19.3,54.144817,4.39436,0.0
2023-01-15 23:00:00+07:00,20.15,49.501076,3.319036,0.0
2023-01-16 00:00:00+07:00,17.0,64.6844,5.3517847,0.0
2023-01-16 01:00:00+07:00,16.65,64.17632,6.0347,0.0
2023-01-16 02:00:00+07:00,15.2,70.168724,6.2145634,0.0
2023-01-16 03:00:00+07:00,14.55,72.923325,6.439876,0.0
2023-01-16 04:00:00+07:00,17.25,57.763985,1.9386592,0.0
2023-01-16 05:00:00+07:00,17.1,56.758575,2.2768397,0.0
2023-01-16 06:00:00+07:00,15.5,63.06063,2.5959969,0.0
2023-01-16 07:00:00+07:00,12.55,81.675964,5.3517847,0.0
2023-01-16 08:00:00+07:00,15.05,73.99412,5.1919937,0.0
2023-01-16 09:00:00+07:00,18.35,64.76497,1.2979984,0.0
2023-01-16 10:00:00+07:00,20.9,57.134327,0.35999998,0.0
2023-01-16 11:00:00+07:00,23.05,52.81265,1.609969,0.0
2023-01-16 12:00:00+07:00,24.95,50.61466,2.4149535,0.0
2023-01-16 13:00:00+07:00,26.35,46.58009,4.510787,0.0
2023-01-16 14:00:00+07:00,27.2,41.651512,6.2145634,0.0
2023-01-16 15:00:00+07:00,27.5,37.826576,7.69592,0.0
2023-01-16 16:00:00+07:00,27.2,38.751892,6.830519,0.0
2023-01-16 17:00:00+07:00,25.8,53.345917,3.4152596,0.0
2023-01-16 18:00:00+07:00,25.05,46.2271,3.7064266,0.0
2023-01-16 19:00:00+07:00,25.4,40.2056,2.4149535,0.0
2023-01-16 20:00:00+07:00,23.6,47.214615,4.6102495,0.0
2023-01-16 21:00:00+07:00,21.05,57.737392,4.379589,0.0
2023-01-16 22:00:00+07:00,22.1,51.366493,2.8116899,0.0
2023-01-16 23:00:00+07:00,21.05,54.955463,2.4149535,0.0
2023-01-17 00:00:00+07:00,20.7,55.413902,4.8965297,0.0
2023-01-17 01:00:00+07:00,20.0,58.24534,3.0758414,0.0
2023-01-17 02:00:00+07:00,19.05,62.402153,3.096837,0.0
2023-01-17 03:00:00+07:00,16.95,73.1108,4.5536795,0.0
2023-01-17 04:00:00+07:00,17.1,72.41952,4.6800003,0.0
2023-01-17 05:00:00+07:00,18.15,66.67386,4.0249224,0.0
2023-01-17 06:00:00+07:00,15.55,78.10965,6.3690495,0.0
2023-01-17 07:00:00+07:00,15.2,80.4118,5.1919937,0.0
2023-01-17 08:00:00+07:00,17.3,73.41339,3.096837,0.0
